	S339	S334	S337	S300	S267	S343	S353	S370	S230	S272	S306	S354	S327	S359	S233	S346	S256	S262	S383	S219	S276	S305	S294	S385	S356	S280	S224	S312	S201	S228	S198	S277	S220	S301	S255	S265	S361	S251	S362	S212	S333	S250	S308	S210	S231	S350	S221	S358	S203	S378	S355	S244	S315	S264	S290	S217	S204	S310	S349	S329	S240	S205	S214	S232
S306	0.882533075150334	1.7927258879206327	2.1628629917649236	2.0914933785712306	0.9821882000899039	0.9274530558125491	0.34218165286356805	1.3887515959892371	1.9176693126610336	0.6985675508478358	0.0	0.2248001686154954	2.2859004564061123	2.1637634239811847	1.287909497265338	1.5080986305054171	0.3317475839088677	0.3969839401643557	3.7563950071554504	2.1170594289979956	2.2978447791018595	2.206904995908485	1.2801981986111812	5.545712682663329	1.0171527278486034	1.5752041436453315	2.1485406657628143	1.7181599789775164	2.682108234793126	2.2558899064573525	1.1523907810597094	0.9233662016958363	1.7754188579515993	0.9882611524317146	1.672900445157495	0.6908491875738597	0.9718420300149719	1.334472380437942	0.8738046146360023	1.5022372196058411	1.1877027361203456	1.110342802878718	0.6148525088026597	0.2641469486519343	2.621849809123415	2.0120573648692015	1.607880156201229	0.7002773122087448	2.284725220248624	1.2226524262672323	1.086207854921394	1.415213093620754	1.0389022112464326	0.882943924091752	1.0861104847430465	1.8258459954224564	0.6056517774879241	0.5324044646052483	2.0428103367858905	0.9204866398871779	4.156256638537133	0.470569349585669	1.8796687594747314	2.399970132836892
S354	1.102348124533626	1.6550400570799504	2.0209726453991603	2.048555925014339	1.2060813643755344	0.8604607857556892	0.28942971498565045	1.6126993541894894	1.8480935728598373	0.756964570010611	0.2248001686154954	0.0	2.2967442678794447	2.0756959982933902	1.401979132577521	1.7057678748122818	0.5181234828616287	0.1830938392713994	3.862615117678956	2.1319424719795337	2.2333976721346183	2.0990570183889745	1.2396818325496246	5.64239633936395	1.0211258025746106	1.706486260004479	2.054035298560312	1.6400481691651692	2.8823103024511654	2.4744914218045397	1.34378640882374	1.14765661931675	1.9935101919482363	0.9902077107657696	1.681927469010643	0.9053295189792795	1.1963807379228464	1.558387357977371	1.0945383506624362	1.7153402753869738	1.189524473771472	1.3213683375057952	0.6690636866336567	0.4569834128954219	2.7918257598078666	2.081611313651636	1.5215698631726648	0.49261459335587415	2.4339862123853497	1.2065027767841703	1.0137695439110264	1.2726742842698398	0.8659630820533726	1.0997520870727995	0.9560557588088752	2.019658239401208	0.4844793157479928	0.3249264063738992	2.1454966051052713	1.1401726094262195	4.277117613362344	0.6700857609808072	1.7467352852717741	2.623965137687326
S327	2.314453168848358	1.504238903931418	1.5783079094595043	0.5732330266575679	2.5289486570258473	1.4910448047139475	2.0858033999614642	2.6679943133303308	0.8554689856600003	1.5937016516156153	2.2859004564061123	2.2967442678794447	0.0	1.0153451844770405	1.2681722442421366	2.0203592350481148	2.5254475904901974	2.237315543429345	2.004096251833939	0.17223284743195305	0.775023584668154	1.2113545924235514	1.1044907569162985	3.636920693614742	1.2842614194550164	1.2972592473920497	1.0696056813643031	0.996377921769775	2.5991225187747204	2.8675686395574007	1.8928814150873263	2.4020134766997017	2.5113600850219924	1.3186424506337397	0.6383031692083607	2.5889144841747735	2.451370596450958	2.6307468347675584	2.582094169560236	2.276915953475281	1.1171766022045426	2.8861747202868178	1.6784702590785143	2.1969098377384753	2.004555793114909	0.6545950992204617	1.1136631882522934	2.1669305686777327	1.5493813295336702	1.1101466687374149	1.3755117419182525	1.5780453095374642	1.8815426478208108	2.560645914552279	1.6180785616143905	2.0296873987173987	1.8863177328401994	2.1861538059558727	0.9494923921058998	2.658745906197646	2.5182211391840137	2.0687303312038128	1.4436085804247911	3.2628462098312134
S359	2.564145563382916	0.6322713992252891	0.6124538900977672	0.5039466416388966	2.772934708716532	1.2526116836007088	1.9149006705804066	3.037286977713108	0.35764880843722474	1.6200481329122176	2.1637634239811847	2.0756959982933902	1.0153451844770405	0.0	1.7160039294528242	2.5595562093417277	2.477209138934629	1.9465473844982795	2.985222970031521	0.9981555641168091	0.3853553724371144	0.27700413485900904	0.941408526035772	4.490356936676817	1.286391820300835	1.9223809471814426	0.2632782843327178	0.47472407291144497	3.3824128843919237	3.466172183048077	2.2940084896247095	2.647649418574846	3.048405933293752	1.3079849384820637	0.9881866868073929	2.6943761779434143	2.707222613351629	2.988619471021326	2.755466934741609	2.770360915087171	1.1659175903472652	3.0770807326944323	1.672380455391746	2.1842303114086494	2.8844137185482084	1.5031409894293206	0.6191099591770489	1.7511120899278878	2.4149316627748214	1.0866966620358829	1.0949805936696702	0.9217602214308351	1.3481405412672351	2.755615535660442	1.151710551318707	2.673828906785743	1.6056710095552513	1.8415274406364714	1.7917675829253754	2.8386095071807196	3.4896309894383006	2.1596602635342363	0.5743776995988286	3.819642222762029
S233	1.0589171413841327	1.7600007254511203	2.0563200624683615	1.3877867561926434	1.2671399273298174	0.9985962910134226	1.21495118560914	1.407888551483803	1.4144451040520862	0.6749582762188232	1.287909497265338	1.401979132577521	1.2681722442421366	1.7160039294528242	0.0	0.8439752486184641	1.4211808061347682	1.4384175801570351	2.472853356461112	1.105305427765066	1.6735886688539758	1.8650218654174857	0.9139905339932809	4.284394617266026	0.6831700061679924	0.3483731397990103	1.7360350587824223	1.3329451841558735	1.8182606326453437	1.7923005832498164	0.6357534313777293	1.1416360587461214	1.3446964876760206	0.701968532064342	0.8081104570419553	1.3762191455778732	1.188048372456824	1.36804511705517	1.3403643101831615	1.0660022436943402	0.6774687765537222	1.6298795894121796	0.7595353161708189	1.1215863173145162	1.4985674278772838	0.7961507646900687	1.316455723567312	1.5458782368313422	1.072752654251787	0.7762287316098676	1.034723092248956	1.539360668597216	1.5192511540278577	1.3187415372740607	1.314604834408488	0.9933708752349463	1.2075384618251692	1.4675142796672767	0.7617840948765693	1.409920132875304	2.8869432171212273	0.9159638911048249	1.7809117750867447	2.128307124894549
S346	0.7506601700492664	2.5601242955106867	2.8719948565213493	2.2160501094977803	0.8584575056275524	1.684553702679512	1.5798188490674485	0.7444930698353758	2.2520042352796694	1.2325651610617068	1.5080986305054171	1.7057678748122818	2.0203592350481148	2.5595562093417277	0.8439752486184641	0.0	1.4471412101891683	1.821563911219367	2.650063950848267	1.8754088688912511	2.5031343760959714	2.700719118474004	1.7179123838111408	4.4564510832319835	1.42004990696067	0.7290931153736079	2.570187382611494	2.1640631116731455	1.237021784563077	1.0375084191764437	0.41208572879827987	0.7912782534047859	0.5433968105636072	1.4231753237018498	1.6285428134309898	1.1673054254194084	0.7934071493965121	0.7298010062645882	1.0349116869917399	0.27683765064246385	1.4683119135581089	1.1904536782655035	1.2683885409876563	1.2788566555082932	1.2177646150685324	1.4200752779321202	2.1283116565828113	2.0368407693003507	1.02683083234494	1.566990829500062	1.7700364054514304	2.2874947521478726	2.1570592272660996	0.9849078675863219	2.010053320400601	0.3717205779310385	1.7357470096819012	1.9077481068769164	1.2189347081582695	1.0588691520116065	2.9591069651241635	1.0388235672819517	2.5872248623275067	1.3270721620785113
S256	0.731284702907378	2.123101278728162	2.492566024332414	2.3765791226615036	0.7625274890157164	1.238504036115129	0.637367025382696	1.171762132843699	2.2210351945358795	0.9364223586498892	0.3317475839088677	0.5181234828616287	2.5254475904901974	2.477209138934629	1.4211808061347682	1.4471412101891683	0.0	0.7009281892824643	3.8660080164249546	2.3544922199451572	2.595783640428905	2.527575868507672	1.5731438735490517	5.663410488612533	1.2825183607787491	1.6667322481136544	2.462931852953287	2.0277171590620946	2.5973244351613776	2.091320932859032	1.1316752257790188	0.7425243403559163	1.6272391514685196	1.2552930560349562	1.9189178648380476	0.4147516078517894	0.7768128351084035	1.1208741911138247	0.6340492377630889	1.3835896522367528	1.4497394083101725	0.8117307967583417	0.8614298132175733	0.3537733402284464	2.6200524832693293	2.1866659431564894	1.9200365042862628	1.0093592802593672	2.3305014744039467	1.497235980302567	1.3975649963003336	1.7455804086736728	1.3678224022002976	0.6471844832761038	1.4155128092988702	1.7737755508742121	0.9333688985947919	0.8423441782026263	2.1744478283585007	0.6552738915955961	4.240217719558031	0.5073989123642489	2.207858196810837	2.183406918180815
S262	1.2564054088230687	1.4976950347829951	1.859075802260614	1.9502923993895187	1.3740831585452864	0.7643863205461345	0.3049066030132445	1.7770345941219168	1.7323440521592697	0.7686891143611697	0.3969839401643557	0.1830938392713994	2.237315543429345	1.9465473844982795	1.4384175801570351	1.821563911219367	0.7009281892824643	0.0	3.8766835047885593	2.076888676808127	2.118755992144026	1.956560022490941	1.1532162732410318	5.646292856013197	0.9759385349068018	1.7544238115214332	1.9201772309491079	1.5201436405188056	2.997677144566351	2.6214884757175936	1.4549840228570559	1.3092328242882063	2.13728533643238	0.9446451008972413	1.6267522438642656	1.0836488772772985	1.3600364800588194	1.7222394409885482	1.268632052027845	1.8515379623177417	1.1375172039175379	1.5021050042612805	0.6840446741588263	0.6020845909126599	2.871148770499335	2.0715196994721174	1.3971329046116092	0.30974412324130685	2.4933977778439127	1.1398520391103113	0.9081426312058553	1.1139468535069583	0.6937499674657166	1.2691640919275344	0.8092636512162411	2.1288068187427642	0.3679456286044684	0.14227914289466687	2.163566354774138	1.3173470217364809	4.304233537210421	0.8016561889483925	1.5907487871840023	2.786219404871109
S383	3.3296025855320357	3.487812291716784	3.5731995185885586	2.5748378300179207	3.47851475812627	3.2566841056987847	3.6691835878010304	3.3694723378000107	2.858235976098477	3.1128904776098785	3.7563950071554504	3.862615117678956	2.004096251833939	2.985222970031521	2.472853356461112	2.650063950848267	3.8660080164249546	3.8766835047885593	0.0	2.0738125749072935	2.7332212489571934	3.194575757036142	2.9353900058959828	1.8652215304866147	2.955066260542559	2.2251460191127417	3.06065105333102	2.9799330050671724	2.2192431777258426	2.9395185724272404	2.8028857508041103	3.3766910467449964	2.9004402293116263	2.988143256087895	2.4367741100688445	3.726759161144977	3.398600598515443	3.3638238751643184	3.5981258277588943	2.872062176825489	2.8286055917435466	3.8257619315676488	3.206442581692359	3.587817761418963	1.6057494124355343	1.8663108141625833	3.083402790891612	3.918717287973023	1.624500489219489	2.875879095945362	3.1957335029712928	3.525517595618829	3.7399577030084283	3.594458773440971	3.4810131401261404	2.3882357753255015	3.590017189005443	3.87856108416213	1.717529934481552	3.659736017020817	0.5401620826709437	3.361433910436809	3.445547217829836	3.350930113688605
S219	2.1479406513842494	1.4289700881024323	1.5434566532636933	0.5507876981774917	2.3623396872879487	1.3378145063197746	1.9226674902966658	2.5095663733534126	0.7972609896515649	1.4237206430208753	2.1170594289979956	2.1319424719795337	0.17223284743195305	0.9981555641168091	1.105305427765066	1.8754088688912511	2.3544922199451572	2.076888676808127	2.0738125749072935	0.0	0.7987260458140992	1.1963808272525105	0.9560633749218783	3.7425973841971167	1.120293795716628	1.1570068492702068	1.0517063326197382	0.9069656432435451	2.5065271373799765	2.737708755612752	1.7323818444836738	2.234763658538437	2.36911148079257	1.1553101419989742	0.4836162836313868	2.418388799031243	2.2848366887841602	2.471312660740946	2.412362502038784	2.128004984585892	0.9550637073912405	2.718211341416563	1.509704020686254	2.0272204081012797	1.937837840663812	0.5592582885493491	1.0141795646679546	2.0169666529117842	1.4720083926049972	0.953966557455149	1.2291783927255184	1.4681164562647513	1.7468507484692282	2.3933533169447174	1.4823350892184535	1.900370263850758	1.7295341089299627	2.0298834162455925	0.8569478347628764	2.489598261156816	2.579638720126422	1.8973124912966188	1.3806697966395813	3.1271821504469672
S276	2.592719238550729	0.9465001764557172	0.8681065296781325	0.28982544040590075	2.812333245046575	1.3761969652518866	2.0344672663709757	3.0418378398221644	0.38802037265698885	1.6956220865054712	2.2978447791018595	2.2333976721346183	0.775023584668154	0.3853553724371144	1.6735886688539758	2.5031343760959714	2.595783640428905	2.118755992144026	2.7332212489571934	0.7987260458140992	0.0	0.48019128093640945	1.028017472533344	4.256676918214448	1.3361542651040956	1.8190365516520797	0.35287342033292	0.6051652086421276	3.2785267837204803	3.4306940218997775	2.2905244301485514	2.6903833077781196	3.014388320961251	1.3597613447698977	0.8755914283034475	2.7702876871380275	2.7460538260949847	2.99601809474763	2.8293651648309712	2.7370801076108418	1.1873226744114955	3.136094782341833	1.752121569904544	2.275658070517049	2.728981794355537	1.3062872805896104	0.7312344931658638	1.9468512814311452	2.252892514360046	1.1177907417004485	1.2200540846991583	1.1513043738739526	1.567985990708085	2.7968861204611386	1.34192153700849	2.600054972687809	1.757902665425491	2.024606614057352	1.6422836802206908	2.903777655599983	3.253702129254543	2.233469926911698	0.825611193516986	3.793387086576573
S305	2.6593531705091658	0.5665837419138062	0.39184048182532444	0.6555192973076575	2.8700409303598144	1.2940817223327226	1.9327250648507488	3.1507932137926926	0.46177420613434256	1.7071736930862305	2.206904995908485	2.0990570183889745	1.2113545924235514	0.27700413485900904	1.8650218654174857	2.700719118474004	2.527575868507672	1.956560022490941	3.194575757036142	1.1963808272525105	0.48019128093640945	0.0	1.0369788249579754	4.7038988302573	1.371449902241918	2.0759271548764784	0.16746145359035294	0.5492925942140957	3.579136289201523	3.6399066709966594	2.4336225395414934	2.7521675631854405	3.2000570159945254	1.3864488126032406	1.1292945814954851	2.7666076601006013	2.8108516058067794	3.100760156241222	2.855052651018764	2.9084981159326793	1.2632637052331916	3.1620452626429856	1.7446353457613588	2.235738165756967	3.0825835831422195	1.6746523663430768	0.6309763805852993	1.7321884102826728	2.6029778654995943	1.1728145247703214	1.137042906562359	0.8698458696795792	1.3175501330550279	2.8331849533412883	1.1473023672655616	2.841869711257489	1.6208630159908466	1.8410732908838139	1.9912388315428173	2.9302154235117914	3.708461541019026	2.2423890052726647	0.429564033590949	3.9782245543362342
S294	1.6285110030987116	0.8505691712020406	1.1596986809543661	0.8154473367760365	1.8379259191810897	0.3979048791901803	1.0478689370181973	2.1182196512518607	0.6592409063112152	0.6822857293201503	1.2801981986111812	1.2396818325496246	1.1044907569162985	0.941408526035772	0.9139905339932809	1.7179123838111408	1.5731438735490517	1.1532162732410318	2.9353900058959828	0.9560633749218783	1.028017472533344	1.0369788249579754	0.0	4.652215046650326	0.3491919755323394	1.2014801191144877	0.9415584955585224	0.4904063706266534	2.714892291236224	2.659555898401355	1.4161044221228303	1.7171512600875931	2.1985608574339928	0.3709780649365671	0.5452544489724275	1.759924783091232	1.776056630159988	2.0677166655938453	1.8288022124334846	1.9007847245039398	0.2699192573188254	2.140274580890652	0.7366527519283952	1.2616749587630014	2.3361841281421225	1.1257939308569302	0.44264187062133026	1.0629912201656224	1.871031168786362	0.1945571107500812	0.27884442098422807	0.6562279056634368	0.8081091761470758	1.8145073297318355	0.5459145661455711	1.9029332041274065	0.7961101322488434	1.0884071569012375	1.3394477186591744	1.9051557369181698	3.411674932594257	1.2236637390781842	0.8756911534420508	2.9715155931868926
S385	5.141233964988702	5.060742400997308	5.089350579726199	4.171203361464088	5.274733469821195	5.00431199932627	5.46669726456846	5.144956141843983	4.461506949859811	4.899300343848519	5.545712682663329	5.64239633936395	3.636920693614742	4.490356936676817	4.284394617266026	4.4564510832319835	5.663410488612533	5.646292856013197	1.8652215304866147	3.7425973841971167	4.256676918214448	4.7038988302573	4.652215046650326	0.0	4.726417365000985	4.063353995392137	4.599898366378561	4.61111586264196	3.7860906810764536	4.552421152487479	4.601408240037756	5.169687651079445	4.630775814414973	4.762310080867149	4.173325165816337	5.5300610267948525	5.191665781818171	5.143767317168322	5.374379272539826	4.653962600543869	4.591564628195294	5.610596980283764	4.998660278817202	5.398115128613747	3.3249212399403625	3.6669369540185905	4.7432447681114125	5.667320133604513	3.4480422369148895	4.627922620802404	4.926141233480339	5.185329294847139	5.446731500678378	5.4081558854523175	5.190039821393485	4.157767078672665	5.354164324820089	5.638478481567918	3.5271144133581567	5.445704999049696	1.527749808778693	5.165163694360809	5.025403122569828	4.945508523157154
S356	1.2885315766154388	1.1557056145688378	1.4735665159084135	1.0998488796603134	1.502168485197303	0.33009359302170216	0.8024939589927018	1.7837626567548523	0.9844091978043704	0.3664447719161317	1.0171527278486034	1.0211258025746106	1.2842614194550164	1.286391820300835	0.6831700061679924	1.42004990696067	1.2825183607787491	0.9759385349068018	2.955066260542559	1.120293795716628	1.3361542651040956	1.371449902241918	0.3491919755323394	4.726417365000985	0.0	0.9926966620830314	1.2689778671188987	0.8284441685985238	2.4936130323308188	2.380641470182581	1.1127980908415314	1.3860740485670264	1.8979069387257586	0.03922328348101599	0.6614126062622028	1.4342991773232956	1.4431820124975436	1.7328145473731784	1.5093429734738426	1.5893428735013344	0.170710239361636	1.808272479150013	0.4224684224532054	0.9526924138216784	2.171427728365291	1.1156942481811942	0.7527294351976819	0.9724269360337551	1.7218184590095353	0.22041351509429175	0.3592374693606358	0.8746092222590227	0.8599863756997641	1.4738552457943754	0.6403622129352472	1.643946801559559	0.6449858597071315	0.9487992635681131	1.2761896729763968	1.5778035083000108	3.41337466775687	0.8993417207136846	1.1810859840470043	2.670089822049315
S280	1.176136584155822	2.0411786978414055	2.3034401860909504	1.5308396740164385	1.3711065013900485	1.3175423565498376	1.5097794884912283	1.415574242812825	1.6152882559023714	1.0022331468100123	1.5752041436453315	1.706486260004479	1.2972592473920497	1.9223809471814426	0.3483731397990103	0.7290931153736079	1.6667322481136544	1.7544238115214332	2.2251460191127417	1.1570068492702068	1.8190365516520797	2.0759271548764784	1.2014801191144877	4.063353995392137	0.9926966620830314	0.0	1.9332475807888538	1.5707986668997713	1.575941789224737	1.661493504809628	0.7081379652633552	1.2618814004502508	1.2436369278357278	1.0108255465261458	0.9565636030429869	1.5508396206776445	1.2948981636834036	1.3858695751232506	1.4922605634245052	0.9957172764404009	0.9607708037538328	1.7384968201147515	1.0758772369196878	1.3781829264464904	1.1980605014863173	0.6973429806167714	1.5644033876728225	1.8702169326988418	0.7585115602610513	1.053178521695477	1.3430823251194912	1.8390729468524885	1.8449226932718397	1.4397336957905174	1.6322882096928915	0.8021933031475535	1.5302039944294168	1.7896535202529356	0.5869855850131934	1.545705195742986	2.6281413421885014	1.1626943270397396	2.0395748433948615	2.015585467521039
S224	2.556351575337898	0.6316976290480096	0.5252549075506284	0.504211345619834	2.771129000025176	1.2244356845611173	1.8715320262439674	3.039798851198404	0.32539359537657025	1.6167944248895003	2.1485406657628143	2.054035298560312	1.0696056813643031	0.2632782843327178	1.7360350587824223	2.570187382611494	2.462931852953287	1.9201772309491079	3.06065105333102	1.0517063326197382	0.35287342033292	0.16746145359035294	0.9415584955585224	4.599898366378561	1.2689778671188987	1.9332475807888538	0.0	0.45517215452554555	3.4419205462708686	3.5173171627508775	2.3175069823398182	2.653486013502547	3.0765661483820934	1.2854926963845819	0.9809554944695553	2.6830826129698737	2.711058416356598	2.9906571616126953	2.768167179860895	2.7847329874190216	1.1492046951583452	3.0719006957810473	1.657720765091876	2.158977162510023	2.9365264906932396	1.519538796097237	0.5446021102560609	1.712821791712409	2.4540650663874866	1.0614097969654706	1.0655607888302263	0.870528538236223	1.3109768500728762	2.736782397087	1.1160188317377	2.70795964201508	1.5720565589439415	1.8115395467257307	1.8467996652595005	2.841061466951638	3.5775948699881335	2.1549497668833464	0.4845757760704205	3.857997181819921
S312	2.1158378782325333	0.5473758127702628	0.7387046732262753	0.49911060469064894	2.3270159616020383	0.7945554676128792	1.4584558654522897	2.6030391327560105	0.2195716971062557	1.1685667633121788	1.7181599789775164	1.6400481691651692	0.996377921769775	0.47472407291144497	1.3329451841558735	2.1640631116731455	2.0277171590620946	1.5201436405188056	2.9799330050671724	0.9069656432435451	0.6051652086421276	0.5492925942140957	0.4904063706266534	4.61111586264196	0.8284441685985238	1.5707986668997713	0.45517215452554555	0.0	3.088865051546917	3.1056064221330173	1.8865442313841787	2.2072095979046478	2.658010861437204	0.8464225661855342	0.6728612999777498	2.239961767357299	2.26582724632697	2.5531435373936406	2.317076638551407	2.3646308184929072	0.7186449987150372	2.6267884588466366	1.2140082169806954	1.7240129969507199	2.638148213473016	1.282192727795451	0.17462865261833121	1.3489567884711215	2.1593776792336503	0.6303572827884519	0.6354650891712118	0.5990762568037544	0.9786457953748632	2.298114860962563	0.7432977482029837	2.31982987708366	1.1646276275418066	1.4242266297501376	1.568095908791445	2.3930368404208675	3.481036300996683	1.7082720012466706	0.5024716976173754	3.435277658453575
S201	1.9060607092341153	3.5362305593413628	3.825932360907285	2.996055368212479	1.9201386007921928	2.7890996520535887	2.7832707288767153	1.6193952081559317	3.122133965142481	2.3671584012047537	2.682108234793126	2.8823103024511654	2.5991225187747204	3.3824128843919237	1.8182606326453437	1.237021784563077	2.5973244351613776	2.997677144566351	2.2192431777258426	2.5065271373799765	3.2785267837204803	3.579136289201523	2.714892291236224	3.7860906810764536	2.4936130323308188	1.575941789224737	3.4419205462708686	3.088865051546917	0.0	0.8037833545110215	1.5462228675389806	1.8780829459311539	1.0399248113123345	2.50893187044067	2.478358506456142	2.2773894188947272	1.8645046112051538	1.6440747889648177	2.0565584745249863	1.2485857025520282	2.493636939689474	2.148017378424071	2.4274579651910386	2.479281741596271	0.708801755785141	2.0157076877793556	3.1053704579885	3.2067919531284383	1.0950059469327915	2.591050252363991	2.8431232821106787	3.3458543968577756	3.2807927689980763	2.09577396213136	3.1066179601372554	0.8916571791382595	2.9000790114987605	3.0802666955553097	1.652252737871138	2.0848474352881903	2.3078449739602527	2.2211739343310817	3.5676315856384355	1.1657897815444664
S228	1.4402206365115124	3.4749223947556587	3.815482927643759	3.141556307301277	1.3679942453951974	2.620470072169185	2.436672916788643	1.0194542621057827	3.1927810504924663	2.147747583223636	2.2558899064573525	2.4744914218045397	2.8675686395574007	3.466172183048077	1.7923005832498164	1.0375084191764437	2.091320932859032	2.6214884757175936	2.9395185724272404	2.737708755612752	3.4306940218997775	3.6399066709966594	2.659555898401355	4.552421152487479	2.380641470182581	1.661493504809628	3.5173171627508775	3.1056064221330173	0.8037833545110215	0.0	1.2788208681486934	1.3630946432133775	0.5403756288643143	2.3859544660426604	2.577438808731234	1.7270852812635007	1.3332435048843572	1.0568598225338277	1.4778402389048015	0.8685723146727907	2.4355491993283236	1.498978038616299	2.1826580912715183	2.071261726459328	1.358195802281742	2.2781939944446914	3.0893816074992926	2.879974288398305	1.5401862515945965	2.5354453340257024	2.7142826438134193	3.2197603700881463	3.0496349002538325	1.5582572657579794	2.9311158647643754	0.8702491689100473	2.6199378383239824	2.7298515324833224	1.9555155723166069	1.4900003008244453	3.077501442523493	1.8364148204864297	3.5336625322553554	0.4464355159877683
S198	0.5515596643680507	2.234138603239463	2.5734553335822405	2.0090828058629557	0.7074368481876255	1.3470752316504653	1.2385621022980566	0.792959120319205	2.001509663484199	0.8766168378709268	1.1523907810597094	1.34378640882374	1.8928814150873263	2.2940084896247095	0.6357534313777293	0.41208572879827987	1.1316752257790188	1.4549840228570559	2.8028857508041103	1.7323818444836738	2.2905244301485514	2.4336225395414934	1.4161044221228303	4.601408240037756	1.1127980908415314	0.7081379652633552	2.3175069823398182	1.8865442313841787	1.5462228675389806	1.2788208681486934	0.0	0.585762716818527	0.7903434167473479	1.1144846420669854	1.434460673287532	0.9293507534963713	0.6202896759463662	0.7548562608842645	0.806785083920855	0.5021568980651037	1.187538191597712	1.0697662545105722	0.9157950789363024	0.9500485807381429	1.489948950915789	1.3728194428674123	1.846535582722923	1.6709173008649558	1.2246617965050806	1.285112793407297	1.4440905183131865	1.9538613733026824	1.7961296098551982	0.8250360812225676	1.6637427456982563	0.6770011041938353	1.376269666148127	1.5395908499805422	1.2135004211398985	0.8704042088366764	3.1425743512417394	0.6865588353036515	2.2841963549641924	1.5582773088405943
S277	0.16820215942415814	2.4571779862637593	2.8191739671484863	2.425628623894034	0.1463488969081818	1.5145096118665529	1.1309147381135756	0.48027322717030235	2.3591232033555807	1.050913767967119	0.9233662016958363	1.14765661931675	2.4020134766997017	2.647649418574846	1.1416360587461214	0.7912782534047859	0.7425243403559163	1.3092328242882063	3.3766910467449964	2.234763658538437	2.6903833077781196	2.7521675631854405	1.7171512600875931	5.169687651079445	1.3860740485670264	1.2618814004502508	2.653486013502547	2.2072095979046478	1.8780829459311539	1.3630946432133775	0.585762716818527	0.0	0.8854562858209848	1.3727923033387537	1.8717330374226122	0.40265320359884715	0.06441416909533751	0.42598127858506923	0.257714665495809	0.6610918913478716	1.512999623050192	0.4942218707509624	1.0333120359343961	0.736388274237741	1.9810649648349403	1.9166186006148533	2.1336574436826248	1.591722628259276	1.7756360553367803	1.5964085080995416	1.651246242854995	2.1190140244415203	1.84561184292593	0.29863675658011474	1.7927440002199466	1.0993006864973625	1.3803040079883881	1.4317092379399068	1.7941675148804501	0.28702143195421215	3.6994330541493086	0.5596726453681359	2.523377588101917	1.4848074804062945
S220	0.9324257252857397	3.0224255771626503	3.3580151395011653	2.7263716541837586	0.9001272908998639	2.133012868913677	1.9307018522451873	0.5818102808432485	2.7559671370939656	1.657557149591825	1.7754188579515993	1.9935101919482363	2.5113600850219924	3.048405933293752	1.3446964876760206	0.5433968105636072	1.6272391514685196	2.13728533643238	2.9004402293116263	2.36911148079257	3.014388320961251	3.2000570159945254	2.1985608574339928	4.630775814414973	1.8979069387257586	1.2436369278357278	3.0765661483820934	2.658010861437204	1.0399248113123345	0.5403756288643143	0.7903434167473479	0.8854562858209848	0.0	1.8993386778770436	2.145583396286133	1.2679867471026083	0.8583562205912002	0.60574734291934	1.0536472951567732	0.3321203008046392	1.9630173180216755	1.1100098323770062	1.6842069836030313	1.569905107823565	1.3329648549642419	1.9155535981311698	2.6246465855984713	2.391443191185246	1.3370886157115083	2.0619201259891518	2.2330583715799754	2.7431506198027127	2.5654088028651088	1.0790544182754815	2.44816204426262	0.5458085521007392	2.1246729045555997	2.243828659625593	1.6534792179051412	1.0615423634587862	3.128971631860809	1.338883745300706	3.070471700267173	0.789312395240238
